order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender
ORD_20547,CUST_7972,PROD_764,Fashion,42.96,0.1,2,UPI,2024-01-31 13:00:00,3,Europe,No,82.31,4.99,30.1,59,Male
ORD_20548,CUST_2910,PROD_388,Fashion,116.76,0.05,1,Credit Card,2023-12-02 12:00:00,3,Asia Pacific,No,115.91,4.99,32.35,33,Male
ORD_20549,CUST_1290,PROD_573,Fashion,64.77,0.2,3,Wallet,2024-12-09 03:00:00,3,Europe,No,155.46,0.0,37.68,55,Male
ORD_20550,CUST_3546,PROD_602,Home,117.6,0.15,1,Debit Card,2024-12-14 21:00:00,2,Asia Pacific,No,109.95,9.99,22.28,23,Female
ORD_20551,CUST_6489,PROD_770,Home,34.87,0.3,1,Credit Card,2024-07-19 20:00:00,3,North America,Yes,34.4,9.99,8.3,44,Male
ORD_20552,CUST_7801,PROD_528,Home,182.85,0.1,1,Credit Card,2024-03-01 16:00:00,5,Asia Pacific,No,169.55,4.99,20.7,51,Female
ORD_20553,CUST_7699,PROD_280,Fashion,71.81,0.0,2,UPI,2023-09-17 13:00:00,2,North America,No,153.61,9.99,34.44,57,Female
ORD_20554,CUST_7729,PROD_688,Electronics,774.67,0.05,1,PayPal,2024-07-09 23:00:00,3,Middle East,No,745.93,9.99,245.63,27,Male
ORD_20555,CUST_8880,PROD_178,Fashion,28.4,0.05,1,Debit Card,2023-03-29 10:00:00,5,Latin America,No,26.98,0.0,5.77,64,Female
ORD_20556,CUST_8901,PROD_648,Grocery,15.51,0.15,4,COD,2024-10-05 06:00:00,3,North America,No,62.71,9.99,19.12,44,Female
ORD_20557,CUST_8668,PROD_284,Beauty,27.78,0.1,2,PayPal,2023-11-24 17:00:00,5,Asia Pacific,No,54.99,4.99,19.59,39,Male
ORD_20558,CUST_6632,PROD_313,Fashion,85.1,0.15,5,UPI,2024-11-20 21:00:00,2,North America,No,361.65,0.0,73.39,26,Male
ORD_20559,CUST_4751,PROD_337,Electronics,103.77,0.0,2,PayPal,2024-05-23 19:00:00,3,North America,No,207.54,0.0,34.38,22,Male
ORD_20560,CUST_5300,PROD_878,Electronics,794.46,0.2,1,UPI,2023-01-21 20:00:00,1,Middle East,No,645.56,9.99,77.7,65,Male
ORD_20561,CUST_8242,PROD_264,Home,184.29,0.05,1,Credit Card,2023-06-01 22:00:00,3,North America,No,175.08,0.0,38.45,59,Male
ORD_20562,CUST_3099,PROD_432,Home,107.69,0.15,1,Debit Card,2024-02-23 16:00:00,4,Europe,No,91.54,0.0,29.38,25,Female
ORD_20563,CUST_5232,PROD_617,Electronics,326.25,0.0,1,Debit Card,2024-04-17 16:00:00,5,Latin America,No,331.24,4.99,43.1,33,Female
ORD_20564,CUST_4314,PROD_668,Electronics,410.37,0.15,1,Credit Card,2024-02-17 22:00:00,5,North America,No,353.8,4.99,107.61,22,Male
ORD_20565,CUST_7705,PROD_214,Fashion,88.28,0.1,1,Credit Card,2023-03-16 02:00:00,2,Asia Pacific,No,84.44,4.99,17.55,43,Female
ORD_20566,CUST_7780,PROD_394,Electronics,493.61,0.0,1,PayPal,2024-06-25 00:00:00,3,Europe,No,498.6,4.99,127.08,35,Female
ORD_20567,CUST_8688,PROD_334,Grocery,18.49,0.05,4,UPI,2023-08-05 06:00:00,2,Latin America,No,70.28,0.0,24.53,59,Male
ORD_20568,CUST_4607,PROD_800,Electronics,196.56,0.1,1,Credit Card,2024-09-29 16:00:00,2,Europe,No,181.89,4.99,35.04,46,Female
ORD_20569,CUST_3096,PROD_532,Grocery,8.56,0.05,5,Credit Card,2023-10-19 13:00:00,1,Middle East,No,50.64,9.99,14.87,46,Male
ORD_20570,CUST_7845,PROD_713,Beauty,74.1,0.05,2,Debit Card,2024-05-15 20:00:00,2,North America,No,150.79,9.99,41.36,38,Male
ORD_20571,CUST_5972,PROD_685,Fashion,72.92,0.15,1,UPI,2023-07-17 19:00:00,7,North America,No,66.97,4.99,22.84,30,Female
ORD_20572,CUST_8078,PROD_171,Home,153.38,0.15,3,Credit Card,2024-01-22 22:00:00,3,Latin America,No,396.1,4.99,45.88,69,Male
ORD_20573,CUST_3189,PROD_877,Fashion,60.45,0.4,9,PayPal,2023-01-02 21:00:00,1,Middle East,No,326.43,0.0,94.02,64,Male
ORD_20574,CUST_4341,PROD_751,Home,182.87,0.0,2,Debit Card,2023-11-20 06:00:00,5,Europe,No,365.74,0.0,71.55,32,Male
ORD_20575,CUST_7786,PROD_157,Electronics,651.19,0.0,1,PayPal,2023-01-19 23:00:00,3,Asia Pacific,No,656.18,4.99,93.32,66,Male
ORD_20576,CUST_7573,PROD_963,Electronics,358.43,0.0,1,Credit Card,2024-02-15 14:00:00,2,North America,No,363.42,4.99,132.34,28,Male
ORD_20577,CUST_2773,PROD_261,Home,32.1,0.05,1,Debit Card,2024-12-23 21:00:00,1,North America,No,40.49,9.99,11.83,26,Male
ORD_20578,CUST_5146,PROD_890,Electronics,239.31,0.05,1,Wallet,2023-03-05 16:00:00,1,Europe,No,237.33,9.99,45.88,68,Male
ORD_20579,CUST_4103,PROD_510,Fashion,101.27,0.1,2,Credit Card,2023-05-05 00:00:00,2,Europe,No,192.27,9.99,21.76,18,Male
ORD_20580,CUST_8613,PROD_856,Toys,37.13,0.0,1,Credit Card,2024-07-07 16:00:00,3,North America,No,42.12,4.99,14.9,23,Male
ORD_20581,CUST_1743,PROD_631,Toys,53.83,0.1,1,Credit Card,2023-09-24 03:00:00,2,Asia Pacific,No,53.44,4.99,15.59,47,Male
ORD_20582,CUST_5414,PROD_365,Sports,83.66,0.15,2,PayPal,2023-04-16 01:00:00,2,North America,No,142.22,0.0,37.89,46,Female
ORD_20583,CUST_4011,PROD_734,Home,92.44,0.15,1,Credit Card,2023-09-29 21:00:00,3,North America,No,88.56,9.99,18.24,34,Female
ORD_20584,CUST_2155,PROD_228,Electronics,51.07,0.1,1,Credit Card,2023-02-16 22:00:00,2,Europe,No,50.95,4.99,7.03,30,Male
ORD_20585,CUST_7483,PROD_745,Electronics,185.16,0.25,1,PayPal,2024-07-10 04:00:00,3,North America,No,148.86,9.99,37.53,51,Female
ORD_20586,CUST_6779,PROD_448,Toys,25.43,0.0,4,PayPal,2023-11-18 12:00:00,3,Europe,No,101.72,0.0,36.2,48,Female
ORD_20587,CUST_8618,PROD_718,Sports,31.67,0.4,4,Debit Card,2024-11-01 22:00:00,4,Asia Pacific,No,76.0,0.0,28.8,19,Female
ORD_20588,CUST_2649,PROD_884,Fashion,78.48,0.0,2,Wallet,2023-05-22 20:00:00,2,Europe,Yes,161.95,4.99,22.18,34,Female
ORD_20589,CUST_3484,PROD_715,Beauty,79.28,0.05,2,Credit Card,2023-07-07 04:00:00,2,North America,No,155.63,4.99,31.68,30,Male
ORD_20590,CUST_3559,PROD_947,Sports,28.01,0.0,2,Debit Card,2023-04-08 15:00:00,1,Asia Pacific,No,66.01,9.99,14.57,68,Female
ORD_20591,CUST_6478,PROD_147,Home,110.13,0.3,3,Credit Card,2023-01-05 10:00:00,4,Asia Pacific,No,231.27,0.0,62.93,37,Female
ORD_20592,CUST_8144,PROD_238,Sports,86.81,0.1,1,PayPal,2024-09-25 03:00:00,2,Latin America,No,78.13,0.0,25.68,30,Female
ORD_20593,CUST_5587,PROD_762,Fashion,22.33,0.15,2,Wallet,2024-07-05 17:00:00,2,North America,No,37.96,0.0,4.69,41,Female
ORD_20594,CUST_4701,PROD_291,Fashion,34.47,0.3,9,Credit Card,2024-06-07 23:00:00,2,Europe,No,222.16,4.99,27.43,56,Female
ORD_20595,CUST_4827,PROD_747,Home,124.15,0.15,2,Credit Card,2023-07-20 01:00:00,2,North America,Yes,216.05,4.99,56.55,52,Male
ORD_20596,CUST_6815,PROD_296,Beauty,76.89,0.4,6,COD,2023-08-21 12:00:00,2,Asia Pacific,No,281.77,4.99,32.0,30,Female
ORD_20597,CUST_4124,PROD_705,Grocery,21.25,0.1,3,Credit Card,2024-11-22 14:00:00,2,Asia Pacific,No,57.36,0.0,15.97,53,Male
ORD_20598,CUST_8315,PROD_896,Sports,35.17,0.15,3,PayPal,2023-08-14 00:00:00,2,Europe,Yes,94.66,4.99,26.52,35,Male
ORD_20599,CUST_1530,PROD_861,Electronics,606.63,0.0,1,PayPal,2023-10-14 11:00:00,2,Latin America,No,606.63,0.0,148.52,36,Male
ORD_20600,CUST_3457,PROD_148,Electronics,692.97,0.0,1,Credit Card,2023-12-27 16:00:00,3,North America,No,697.96,4.99,247.59,44,Female
ORD_20601,CUST_3781,PROD_827,Beauty,66.57,0.05,2,PayPal,2023-09-18 07:00:00,3,Asia Pacific,No,126.48,0.0,40.46,23,Male
ORD_20602,CUST_6517,PROD_886,Fashion,100.93,0.0,4,Credit Card,2023-09-15 09:00:00,5,Europe,No,408.71,4.99,131.92,29,Male
ORD_20603,CUST_5982,PROD_131,Electronics,658.82,0.1,1,Credit Card,2023-10-30 21:00:00,3,Europe,Yes,602.93,9.99,150.4,55,Male
ORD_20604,CUST_8668,PROD_792,Beauty,25.6,0.05,4,Credit Card,2024-09-15 22:00:00,1,Asia Pacific,No,112.27,14.99,13.74,53,Female
ORD_20605,CUST_1101,PROD_519,Home,156.66,0.0,2,UPI,2024-08-07 21:00:00,5,Latin America,No,313.32,0.0,55.57,30,Male
ORD_20606,CUST_2075,PROD_185,Sports,45.97,0.4,2,Credit Card,2024-11-04 15:00:00,4,Asia Pacific,No,60.15,4.99,8.58,40,Male
ORD_20607,CUST_4582,PROD_994,Fashion,49.48,0.3,3,UPI,2024-03-08 12:00:00,1,North America,No,103.92,0.0,30.44,34,Female
ORD_20608,CUST_1067,PROD_741,Fashion,58.81,0.0,3,Credit Card,2023-10-03 17:00:00,2,North America,No,186.42,9.99,58.66,30,Male
ORD_20609,CUST_7308,PROD_742,Electronics,373.94,0.05,1,Credit Card,2023-01-13 15:00:00,4,Asia Pacific,No,355.24,0.0,76.42,44,Female
ORD_20610,CUST_6145,PROD_934,Beauty,40.65,0.15,1,PayPal,2024-06-12 11:00:00,2,North America,No,44.54,9.99,12.84,67,Female
ORD_20611,CUST_3087,PROD_434,Beauty,64.85,0.1,1,PayPal,2024-11-27 13:00:00,4,Europe,No,73.35,14.99,16.92,36,Female
ORD_20612,CUST_6223,PROD_890,Electronics,515.14,0.25,1,PayPal,2024-04-04 09:00:00,3,Asia Pacific,No,386.36,0.0,144.12,19,Male
ORD_20613,CUST_8600,PROD_559,Fashion,82.39,0.4,1,Debit Card,2023-07-10 01:00:00,3,North America,No,54.42,4.99,16.11,19,Female
ORD_20614,CUST_8893,PROD_747,Electronics,626.5,0.0,1,Debit Card,2023-01-04 07:00:00,3,North America,No,626.5,0.0,99.49,30,Female
ORD_20615,CUST_7884,PROD_253,Beauty,24.48,0.05,1,Credit Card,2023-06-06 19:00:00,4,Europe,No,23.26,0.0,6.72,65,Female
ORD_20616,CUST_8357,PROD_402,Electronics,398.32,0.05,1,Credit Card,2024-02-28 17:00:00,4,North America,No,378.4,0.0,80.92,26,Female
ORD_20617,CUST_3946,PROD_268,Electronics,691.39,0.0,1,Credit Card,2024-12-14 04:00:00,2,North America,No,701.38,9.99,232.9,24,Male
ORD_20618,CUST_5941,PROD_838,Electronics,579.28,0.25,1,PayPal,2023-06-15 16:00:00,2,North America,No,434.46,0.0,110.24,42,Female
ORD_20619,CUST_6021,PROD_692,Sports,169.38,0.0,1,COD,2023-03-30 12:00:00,3,North America,No,174.37,4.99,59.81,30,Male
ORD_20620,CUST_2961,PROD_791,Electronics,389.92,0.0,1,Wallet,2023-10-05 04:00:00,3,Latin America,No,404.91,14.99,53.05,62,Male
ORD_20621,CUST_6156,PROD_266,Electronics,624.41,0.0,1,Debit Card,2023-08-09 03:00:00,3,Latin America,No,624.41,0.0,104.92,29,Male
ORD_20622,CUST_3636,PROD_201,Electronics,249.49,0.05,1,UPI,2023-10-27 00:00:00,1,Latin America,No,237.02,0.0,43.89,64,Female
ORD_20623,CUST_5347,PROD_773,Fashion,106.12,0.05,4,COD,2024-06-01 01:00:00,4,Europe,No,413.23,9.99,65.27,57,Male
ORD_20624,CUST_7424,PROD_224,Home,88.24,0.25,4,Credit Card,2024-05-28 07:00:00,1,Asia Pacific,No,274.71,9.99,55.97,59,Male
ORD_20625,CUST_1316,PROD_917,Fashion,50.76,0.0,3,Credit Card,2023-02-11 13:00:00,5,Europe,No,157.27,4.99,30.28,31,Female
ORD_20626,CUST_6568,PROD_498,Fashion,90.35,0.25,1,Debit Card,2024-04-03 09:00:00,2,Europe,No,67.76,0.0,18.21,35,Female
ORD_20627,CUST_6733,PROD_266,Toys,46.88,0.05,1,Debit Card,2023-07-14 08:00:00,2,Europe,No,49.53,4.99,14.41,51,Male
ORD_20628,CUST_4532,PROD_770,Beauty,13.68,0.0,6,PayPal,2024-06-30 13:00:00,3,Europe,No,92.07,9.99,32.66,40,Female
ORD_20629,CUST_3472,PROD_603,Fashion,30.77,0.4,9,Debit Card,2024-04-12 23:00:00,4,Asia Pacific,No,166.14,0.0,41.3,26,Female
ORD_20630,CUST_3027,PROD_514,Electronics,237.28,0.25,1,Wallet,2023-11-07 00:00:00,3,North America,No,187.95,9.99,71.03,57,Female
ORD_20631,CUST_8204,PROD_126,Beauty,79.99,0.1,2,Credit Card,2024-04-12 10:00:00,3,Europe,No,143.98,0.0,38.73,18,Female
ORD_20632,CUST_7557,PROD_841,Home,209.16,0.0,3,UPI,2024-10-12 08:00:00,4,North America,No,627.48,0.0,123.65,29,Male
ORD_20633,CUST_2311,PROD_186,Grocery,25.88,0.2,6,Credit Card,2023-06-20 10:00:00,3,Latin America,Yes,124.2,0.0,22.86,25,Female
ORD_20634,CUST_8436,PROD_509,Toys,58.1,0.0,5,UPI,2023-11-08 07:00:00,2,Europe,No,295.49,4.99,61.69,32,Male
ORD_20635,CUST_5809,PROD_952,Home,178.05,0.0,1,Credit Card,2023-06-05 23:00:00,2,North America,No,178.05,0.0,66.52,47,Male
ORD_20636,CUST_7792,PROD_159,Electronics,568.73,0.1,1,UPI,2024-02-29 20:00:00,1,North America,No,511.86,0.0,168.94,41,Female
ORD_20637,CUST_8138,PROD_272,Electronics,723.63,0.0,1,Credit Card,2023-10-20 00:00:00,4,North America,Yes,738.62,14.99,98.47,18,Male
ORD_20638,CUST_1241,PROD_391,Sports,69.94,0.0,1,Credit Card,2023-05-19 12:00:00,2,Latin America,No,84.93,14.99,12.11,52,Male
ORD_20639,CUST_3578,PROD_444,Beauty,10.12,0.05,5,Debit Card,2023-12-26 16:00:00,3,North America,No,58.04,9.99,19.66,35,Female
ORD_20640,CUST_5003,PROD_918,Home,184.44,0.0,1,PayPal,2023-01-10 10:00:00,2,North America,No,184.44,0.0,61.14,69,Female
ORD_20641,CUST_3710,PROD_621,Beauty,20.93,0.1,4,Credit Card,2024-09-11 07:00:00,3,Latin America,No,85.35,9.99,22.68,46,Female
ORD_20642,CUST_2553,PROD_287,Home,86.07,0.15,1,Credit Card,2024-10-29 19:00:00,4,Europe,No,78.15,4.99,9.97,69,Male
ORD_20643,CUST_1899,PROD_977,Home,209.18,0.0,2,Wallet,2023-07-16 14:00:00,2,North America,No,423.35,4.99,134.07,30,Female
ORD_20644,CUST_4826,PROD_256,Fashion,96.68,0.05,1,COD,2024-12-26 08:00:00,4,North America,No,96.84,4.99,28.07,64,Female
ORD_20645,CUST_4102,PROD_890,Fashion,64.85,0.05,4,Credit Card,2023-08-25 08:00:00,4,North America,No,246.44,0.0,64.8,64,Male
ORD_20646,CUST_2778,PROD_554,Electronics,128.25,0.1,2,Credit Card,2024-09-27 22:00:00,3,Middle East,No,230.84,0.0,85.85,27,Male
ORD_20647,CUST_5127,PROD_593,Beauty,30.88,0.3,1,PayPal,2024-12-19 22:00:00,2,Asia Pacific,No,26.61,4.99,9.94,53,Male
ORD_20648,CUST_4814,PROD_499,Fashion,64.93,0.1,3,PayPal,2023-05-14 07:00:00,4,Middle East,No,180.31,4.99,28.18,55,Male
ORD_20649,CUST_4824,PROD_807,Beauty,63.77,0.0,2,Credit Card,2023-08-08 14:00:00,3,Europe,No,137.53,9.99,25.49,25,Male
ORD_20650,CUST_5547,PROD_189,Toys,59.21,0.0,1,Credit Card,2024-06-15 06:00:00,2,Asia Pacific,No,64.2,4.99,7.66,39,Female
ORD_20651,CUST_1624,PROD_870,Home,163.88,0.05,1,UPI,2023-11-26 01:00:00,4,Latin America,No,160.68,4.99,48.52,54,Male
ORD_20652,CUST_2265,PROD_763,Fashion,20.6,0.0,4,COD,2023-12-28 00:00:00,5,North America,No,87.39,4.99,15.77,32,Male
ORD_20653,CUST_2918,PROD_351,Electronics,215.85,0.0,1,Debit Card,2024-09-12 12:00:00,3,Asia Pacific,No,215.85,0.0,67.06,50,Male
ORD_20654,CUST_5644,PROD_519,Fashion,42.25,0.15,3,Debit Card,2023-12-11 15:00:00,2,North America,No,122.72,14.99,30.89,59,Female
ORD_20655,CUST_2778,PROD_253,Grocery,23.3,0.0,2,Credit Card,2023-08-03 22:00:00,3,Europe,No,46.6,0.0,8.29,62,Female
ORD_20656,CUST_8428,PROD_280,Home,24.24,0.0,1,Debit Card,2024-06-19 04:00:00,1,Asia Pacific,No,29.23,4.99,5.9,65,Male
ORD_20657,CUST_8047,PROD_956,Fashion,68.19,0.15,3,Credit Card,2023-01-25 13:00:00,2,North America,No,178.87,4.99,56.07,27,Male
ORD_20658,CUST_8141,PROD_931,Fashion,119.55,0.25,2,COD,2024-02-03 00:00:00,2,Asia Pacific,No,189.31,9.99,39.34,50,Male
ORD_20659,CUST_8769,PROD_173,Sports,150.21,0.25,2,Credit Card,2024-11-08 19:00:00,1,Europe,No,225.32,0.0,77.75,20,Female
ORD_20660,CUST_6984,PROD_875,Fashion,95.78,0.15,4,PayPal,2024-11-04 07:00:00,3,Middle East,No,335.63,9.99,112.25,54,Female
ORD_20661,CUST_4507,PROD_790,Fashion,93.27,0.0,2,PayPal,2024-08-17 07:00:00,3,Asia Pacific,No,191.53,4.99,39.42,40,Female
ORD_20662,CUST_1797,PROD_572,Fashion,86.76,0.25,2,Credit Card,2023-08-13 23:00:00,1,Latin America,No,135.13,4.99,26.87,31,Male
ORD_20663,CUST_2690,PROD_226,Electronics,273.78,0.15,2,PayPal,2023-12-21 07:00:00,3,North America,No,465.42,0.0,110.28,28,Male
ORD_20664,CUST_6640,PROD_371,Fashion,97.21,0.2,1,Credit Card,2023-02-14 20:00:00,2,Latin America,No,82.76,4.99,11.55,40,Male
ORD_20665,CUST_6722,PROD_353,Home,168.55,0.0,1,PayPal,2023-10-29 11:00:00,4,North America,No,173.54,4.99,52.31,40,Male
ORD_20666,CUST_2974,PROD_305,Fashion,39.03,0.1,4,UPI,2024-11-15 01:00:00,2,North America,No,155.51,14.99,55.8,37,Female
ORD_20667,CUST_7449,PROD_811,Electronics,784.25,0.1,1,Credit Card,2023-03-18 17:00:00,3,Asia Pacific,No,705.82,0.0,153.09,21,Female
ORD_20668,CUST_7266,PROD_937,Fashion,118.38,0.2,1,Credit Card,2023-07-06 17:00:00,2,North America,Yes,104.69,9.99,12.11,59,Male
ORD_20669,CUST_6150,PROD_758,Home,106.0,0.05,1,Credit Card,2023-02-17 06:00:00,3,Middle East,No,105.69,4.99,30.98,37,Female
ORD_20670,CUST_1306,PROD_556,Electronics,614.89,0.05,1,UPI,2024-07-01 11:00:00,7,North America,No,589.14,4.99,117.26,59,Male
ORD_20671,CUST_4328,PROD_407,Fashion,86.54,0.25,5,Debit Card,2023-11-20 19:00:00,4,North America,No,334.49,9.99,53.4,30,Female
ORD_20672,CUST_2717,PROD_333,Electronics,487.93,0.15,1,Credit Card,2023-12-23 23:00:00,3,North America,No,419.73,4.99,130.95,24,Female
ORD_20673,CUST_6749,PROD_133,Beauty,22.66,0.15,3,PayPal,2024-01-07 11:00:00,1,North America,No,57.78,0.0,10.47,56,Female
ORD_20674,CUST_8613,PROD_474,Toys,32.33,0.0,1,Debit Card,2024-08-02 02:00:00,3,Europe,No,37.32,4.99,12.09,63,Female
ORD_20675,CUST_1845,PROD_875,Grocery,26.36,0.0,3,PayPal,2023-03-21 17:00:00,2,North America,No,89.07,9.99,29.24,62,Male
ORD_20676,CUST_2137,PROD_154,Beauty,79.18,0.15,3,PayPal,2023-06-29 01:00:00,2,Europe,No,201.9,0.0,53.99,46,Male
ORD_20677,CUST_3301,PROD_698,Beauty,52.95,0.1,5,UPI,2023-03-22 22:00:00,2,Europe,No,248.29,9.99,61.34,45,Female
ORD_20678,CUST_5238,PROD_987,Beauty,62.65,0.4,3,Credit Card,2023-01-15 01:00:00,3,Asia Pacific,No,112.77,0.0,29.14,50,Female
ORD_20679,CUST_3547,PROD_315,Sports,175.19,0.2,1,Debit Card,2024-08-17 00:00:00,2,Europe,No,150.14,9.99,30.31,70,Female
ORD_20680,CUST_8089,PROD_719,Sports,123.57,0.1,2,PayPal,2024-02-24 01:00:00,2,Middle East,No,232.41,9.99,46.98,44,Female
ORD_20681,CUST_3054,PROD_510,Fashion,95.27,0.0,3,Debit Card,2024-01-10 07:00:00,5,Middle East,No,285.81,0.0,97.08,37,Male
ORD_20682,CUST_5028,PROD_668,Beauty,42.06,0.0,10,PayPal,2024-11-09 11:00:00,4,Latin America,No,430.59,9.99,122.99,65,Female
ORD_20683,CUST_8308,PROD_679,Electronics,268.92,0.1,1,Credit Card,2023-06-04 04:00:00,3,Europe,No,242.03,0.0,77.51,18,Male
ORD_20684,CUST_7116,PROD_725,Beauty,44.51,0.0,1,PayPal,2024-05-21 01:00:00,3,Asia Pacific,No,54.5,9.99,11.58,29,Male
ORD_20685,CUST_6929,PROD_669,Beauty,16.23,0.15,3,Credit Card,2023-09-12 22:00:00,3,North America,No,46.39,4.99,16.14,68,Female
ORD_20686,CUST_5860,PROD_461,Sports,177.96,0.0,1,UPI,2023-04-22 09:00:00,2,North America,No,182.95,4.99,31.1,60,Female
ORD_20687,CUST_3469,PROD_555,Sports,71.39,0.4,2,Wallet,2023-03-30 10:00:00,4,North America,No,90.65,4.99,26.95,48,Male
ORD_20688,CUST_5630,PROD_164,Fashion,63.41,0.3,2,Debit Card,2024-05-14 01:00:00,2,North America,No,98.77,9.99,35.66,41,Female
ORD_20689,CUST_2220,PROD_172,Toys,41.98,0.1,1,PayPal,2023-12-10 18:00:00,2,Europe,No,37.78,0.0,8.84,51,Male
ORD_20690,CUST_1063,PROD_234,Grocery,19.14,0.0,2,PayPal,2023-06-03 16:00:00,3,Europe,No,38.28,0.0,12.53,46,Male
ORD_20691,CUST_2182,PROD_690,Grocery,12.05,0.0,3,Credit Card,2023-06-06 04:00:00,1,North America,No,36.15,0.0,8.08,42,Male
ORD_20692,CUST_6157,PROD_904,Home,246.39,0.0,1,Debit Card,2023-09-22 06:00:00,3,Europe,No,246.39,0.0,88.23,19,Female
ORD_20693,CUST_1873,PROD_341,Home,215.11,0.0,1,Credit Card,2024-11-09 03:00:00,5,North America,No,225.1,9.99,54.73,31,Female
ORD_20694,CUST_1366,PROD_264,Fashion,25.79,0.0,1,Credit Card,2024-07-23 09:00:00,3,Europe,No,30.78,4.99,10.71,70,Female
ORD_20695,CUST_7102,PROD_475,Fashion,53.58,0.15,2,UPI,2023-06-22 02:00:00,2,North America,No,101.07,9.99,14.06,49,Female
ORD_20696,CUST_1232,PROD_142,Fashion,35.4,0.15,4,Debit Card,2023-05-07 05:00:00,2,North America,No,130.35,9.99,44.36,65,Male
ORD_20697,CUST_7894,PROD_655,Electronics,409.0,0.0,1,COD,2024-07-03 06:00:00,4,Asia Pacific,No,409.0,0.0,65.87,25,Male
ORD_20698,CUST_4713,PROD_499,Grocery,9.68,0.15,2,Credit Card,2023-06-18 03:00:00,3,Europe,No,21.45,4.99,4.56,33,Female
ORD_20699,CUST_3783,PROD_855,Home,91.82,0.0,1,Debit Card,2024-09-22 07:00:00,2,Asia Pacific,No,91.82,0.0,18.52,36,Female
ORD_20700,CUST_7214,PROD_821,Toys,35.09,0.0,1,Credit Card,2023-05-01 19:00:00,3,Latin America,Yes,35.09,0.0,11.16,45,Female
ORD_20701,CUST_8633,PROD_422,Fashion,30.13,0.2,1,PayPal,2024-02-06 14:00:00,2,Europe,No,24.1,0.0,4.09,40,Female
ORD_20702,CUST_3280,PROD_474,Fashion,105.4,0.4,9,Credit Card,2024-07-04 22:00:00,2,North America,No,569.16,0.0,110.48,68,Male
ORD_20703,CUST_7750,PROD_450,Electronics,321.99,0.2,1,UPI,2024-12-21 16:00:00,5,Latin America,No,262.58,4.99,38.4,39,Female
ORD_20704,CUST_1779,PROD_357,Fashion,111.0,0.0,1,PayPal,2023-06-26 18:00:00,3,Europe,No,111.0,0.0,32.67,40,Female
ORD_20705,CUST_4858,PROD_658,Toys,9.56,0.0,2,UPI,2023-03-01 23:00:00,1,North America,No,24.11,4.99,8.3,67,Male
ORD_20706,CUST_5373,PROD_790,Home,197.49,0.15,1,PayPal,2023-08-22 21:00:00,3,Middle East,No,172.86,4.99,62.65,33,Female
ORD_20707,CUST_3118,PROD_681,Fashion,105.82,0.3,3,COD,2023-08-12 23:00:00,3,North America,No,222.21,0.0,34.16,32,Male
ORD_20708,CUST_7707,PROD_213,Home,246.45,0.4,2,Debit Card,2024-01-05 21:00:00,1,North America,No,295.74,0.0,60.89,61,Female
ORD_20709,CUST_2508,PROD_620,Toys,14.86,0.1,7,Credit Card,2023-04-13 18:00:00,5,Europe,No,93.59,0.0,33.04,47,Male
ORD_20710,CUST_5808,PROD_292,Electronics,375.31,0.05,1,Credit Card,2023-11-23 00:00:00,3,Middle East,No,356.54,0.0,94.8,65,Male
ORD_20711,CUST_8735,PROD_445,Grocery,27.33,0.0,2,Debit Card,2024-05-28 17:00:00,5,North America,No,54.66,0.0,11.7,37,Female
ORD_20712,CUST_2177,PROD_705,Beauty,45.95,0.0,1,Credit Card,2024-04-29 14:00:00,3,North America,No,50.94,4.99,8.91,63,Male
ORD_20713,CUST_6072,PROD_209,Sports,159.18,0.05,1,Debit Card,2024-12-23 21:00:00,1,Latin America,No,151.22,0.0,18.12,27,Male
ORD_20714,CUST_5207,PROD_245,Home,246.3,0.1,1,Debit Card,2024-08-14 19:00:00,2,North America,No,221.67,0.0,83.55,54,Female
ORD_20715,CUST_5697,PROD_646,Fashion,94.45,0.15,1,Credit Card,2023-10-16 16:00:00,7,North America,No,85.27,4.99,22.05,32,Male
ORD_20716,CUST_4847,PROD_393,Home,190.7,0.05,1,Credit Card,2024-01-15 15:00:00,4,North America,No,181.16,0.0,45.94,52,Female
ORD_20717,CUST_4388,PROD_934,Electronics,475.92,0.3,1,UPI,2023-12-05 08:00:00,2,Europe,No,338.13,4.99,53.7,63,Female
ORD_20718,CUST_4034,PROD_469,Sports,97.66,0.0,2,Credit Card,2024-04-06 00:00:00,4,Middle East,No,200.31,4.99,69.57,19,Female
ORD_20719,CUST_1562,PROD_432,Beauty,68.45,0.15,2,COD,2024-01-27 20:00:00,2,Middle East,No,116.36,0.0,27.51,33,Male
ORD_20720,CUST_4720,PROD_728,Fashion,39.45,0.05,6,COD,2023-02-06 07:00:00,3,Europe,No,229.87,4.99,28.43,69,Female
ORD_20721,CUST_3237,PROD_337,Fashion,105.45,0.2,1,PayPal,2024-06-08 06:00:00,3,Europe,No,89.35,4.99,19.03,59,Female
ORD_20722,CUST_7190,PROD_328,Toys,51.54,0.2,3,Debit Card,2023-02-05 23:00:00,5,North America,Yes,128.68,4.99,25.63,41,Male
ORD_20723,CUST_3891,PROD_117,Sports,144.8,0.15,1,Credit Card,2024-09-12 03:00:00,2,North America,No,128.07,4.99,27.09,37,Female
